prefcode,n03_007,cityname,building_count,building_types,avg_height,max_height,avg_levels,max_levels,total_building_area_ha,avg_building_area_ha,max_building_area_ha,height_count,levels_count,min_height_count,underground_count,ele_count,date_count,source_count,name_count,editor_count,prefecture_area_ha,building_coverage_percent
9,09411,野木町,15675,14,,,,,911.7732,0.0582,2.9283,0,0,0,0,0,0,300,2375,20,144983.0,0.63
25,25443,彦根市,15675,24,50.0,50.0,3.62,20.0,987.853,0.063,3.3448,19,1102,0,0,0,76,1900,2204,43,69305.0,1.43
38,38506,松野町,15660,3,,,2.0,2.0,248.8192,0.0159,0.4708,0,20,0,0,0,0,920,120,5,58369.0,0.43
37,37406,東かがわ市,15504,19,16.0,16.0,1.66,10.0,466.4416,0.0301,0.9616,17,7599,0,0,0,0,0,714,17,37554.0,1.24
19,19443,丹波山村,15498,3,,,2.0,2.0,169.9214,0.011,0.2676,0,27,0,0,0,0,9126,513,8,60248.0,0.28
47,47801,金武町,15372,13,,,2.33,10.0,1320.2292,0.0859,2.6652,0,1638,0,0,0,0,882,1176,13,33440.0,3.95
9,09411,上三川町,15325,10,,,,,2952.3484,0.1926,10.2408,0,0,0,0,0,0,125,975,23,144983.0,2.04
8,08564,結城市,15268,10,,,,,866.8576,0.0568,1.3523,0,0,0,0,0,0,0,1980,14,37199.0,2.33
45,45443,国富町,15262,5,,,,,457.5214,0.03,4.1847,0,0,0,0,0,0,0,364,4,86802.0,0.53
30,30801,有田川町,15190,11,,,1.2,2.0,717.3374,0.0472,0.9074,0,310,0,0,0,0,217,1674,17,102691.0,0.7
47,47801,東村,14994,7,,,1.75,2.0,363.4239,0.0242,0.4397,0,336,0,0,0,0,5334,336,9,33440.0,1.09
7,07564,川内村,14927,4,,,,,282.44,0.0189,0.2006,0,0,0,0,0,0,236,177,29,123184.0,0.23
38,38506,四国中央市,14860,19,,,8.33,14.0,4223.5774,0.2842,16.4235,0,180,0,0,0,0,200,7620,29,58369.0,7.24
18,18501,大野市,14824,9,,,2.17,3.0,903.9739,0.061,2.7449,0,204,0,0,0,0,119,442,21,87243.0,1.04
41,41441,太良町,14680,11,,,,,286.0356,0.0195,0.6552,0,0,0,0,0,0,1260,380,6,48760.0,0.59
40,40801,宮若市,14673,5,,,,,5154.3795,0.3513,13.7267,0,0,0,0,0,0,3431,292,10,48244.0,10.68
16,16343,砺波市,14670,13,,,1.84,9.0,714.6431,0.0487,2.2573,0,6585,0,0,0,0,690,900,23,124176.0,0.58
47,47801,宜野座村,14658,15,,,1.29,2.0,491.3043,0.0335,0.4098,0,294,0,0,0,0,0,714,11,33440.0,1.47
37,37406,小豆島町,14637,9,13.0,13.0,,,297.7712,0.0203,0.4962,17,0,0,0,0,0,306,442,16,37554.0,0.79
30,30801,有田市,14570,15,,,1.4,2.0,1079.8757,0.0741,1.5298,0,155,0,0,0,0,1674,2666,13,102691.0,1.05
46,46802,中種子町,14445,5,,,1.86,4.0,474.3879,0.0328,0.6281,0,945,0,0,0,0,0,0,7,68292.0,0.69
8,08564,高萩市,14432,8,,,1.0,1.0,1407.237,0.0975,1.4673,0,440,0,0,0,0,2860,1760,22,37199.0,3.78
27,27383,田尻町,14256,12,40.0,40.0,2.57,6.0,2105.787,0.1477,11.6427,72,504,0,0,0,0,792,1008,24,10963.0,19.21
31,31403,伯耆町,14231,15,10.0,10.0,2.0,2.0,379.8259,0.0267,1.9232,19,19,0,0,0,0,0,399,8,76531.0,0.5
20,20602,豊丘村,13937,8,,,2.0,2.0,359.1423,0.0258,0.4843,0,77,0,0,0,0,0,1617,7,97847.0,0.37
10,10525,東吾妻町,13930,16,,,2.08,8.0,382.6919,0.0275,0.9745,0,3115,0,0,0,0,6335,1400,28,78108.0,0.49
32,32528,益田市,13908,15,,,1.0,1.0,487.0859,0.035,2.3027,0,76,0,0,0,0,551,1121,25,73319.0,0.66
35,35502,田布施町,13851,6,,,2.5,3.0,282.0985,0.0204,0.722,0,38,0,0,0,0,0,1368,9,102323.0,0.28
3,03524,普代村,13761,3,,,2.0,2.0,275.2358,0.02,0.3212,0,66,0,0,0,0,132,198,9,125898.0,0.22
46,46802,指宿市,13680,18,,,2.6,8.0,1044.0529,0.0763,1.5532,0,225,0,0,0,45,945,3735,26,68292.0,1.53
42,42411,長与町,13629,13,,,2.21,10.0,398.9476,0.0293,1.6145,0,2100,0,0,0,0,4137,1050,21,70742.0,0.56
45,45443,串間市,13416,20,1.0,1.0,1.43,4.0,391.1283,0.0292,0.6385,26,2782,0,0,0,0,1014,1170,8,86802.0,0.45
46,46802,南大隅町,13410,2,,,,,221.5769,0.0165,0.2047,0,0,0,0,0,0,225,90,12,68292.0,0.32
10,10525,沼田市,13370,15,,,,,811.5395,0.0607,0.9952,0,0,0,0,0,0,315,5110,24,78108.0,1.04
46,46802,南種子町,13320,8,,,,,507.5736,0.0381,0.6117,0,0,0,0,0,0,90,720,11,68292.0,0.74
2,02450,藤崎町,13320,5,,,1.5,2.0,668.5254,0.0502,1.8734,0,80,0,0,0,0,0,800,10,86420.0,0.77
45,45443,西都市,13260,18,,,2.0,2.0,555.7173,0.0419,0.7472,0,26,0,0,0,0,52,3432,9,86802.0,0.64
44,44462,玖珠町,13248,4,,,,,329.1068,0.0248,0.5584,0,0,0,0,0,0,0,216,25,90314.0,0.36
33,33681,早島町,13237,12,,,,,990.4149,0.0748,2.3253,0,0,0,0,0,0,4712,2697,12,82853.0,1.2
15,15586,新潟市南区,13209,8,,,,,1316.4702,0.0997,7.8486,0,0,0,0,0,0,962,1628,16,117053.0,1.12
44,44462,津久見市,13086,8,,,,,184.8216,0.0141,0.3733,0,0,0,0,0,0,0,90,7,90314.0,0.2
19,19443,韮崎市,12960,16,,,1.79,4.0,636.692,0.0491,0.9357,0,2646,0,0,0,27,4293,1647,29,60248.0,1.06
7,07564,泉崎村,12862,2,,,,,2082.8834,0.1619,4.6923,0,0,0,0,0,0,177,118,7,123184.0,1.69
8,08564,坂東市,12848,7,,,1.5,2.0,1430.1664,0.1113,1.4401,0,88,0,0,0,0,44,3080,21,37199.0,3.84
20,20602,木島平村,12243,2,,,1.0,1.0,538.1459,0.044,0.4209,0,77,0,0,0,0,0,308,5,97847.0,0.55
26,26465,京丹波町,12204,14,,,1.94,2.0,558.2748,0.0457,0.9351,0,1296,0,0,0,0,828,1044,15,61640.0,0.91
10,10525,長野原町,12180,10,,,2.01,4.0,311.8055,0.0256,0.5495,0,3360,0,0,0,0,280,1505,19,78108.0,0.4
21,21604,川辺町,12180,7,,,2.08,3.0,195.6808,0.0161,0.3954,0,546,0,0,0,0,42,336,7,217761.0,0.09
25,25443,日野町,12141,14,,,1.0,1.0,642.316,0.0529,2.7212,0,38,0,0,0,0,247,2242,16,69305.0,0.93
23,23801,阿久比町,12110,5,,,,,717.0096,0.0592,2.2282,0,0,0,0,0,0,700,1400,13,91832.0,0.78
38,38506,伊方町,12040,8,,,3.5,4.0,386.6389,0.0321,1.8503,0,40,0,0,0,0,4440,140,13,58369.0,0.66
47,47801,今帰仁村,12012,6,,,2.0,3.0,420.2583,0.035,1.9594,0,84,0,0,0,0,2268,798,17,33440.0,1.26
33,33681,鏡野町,11749,7,,,,,351.973,0.03,1.9196,0,0,0,0,0,0,155,372,15,82853.0,0.42
46,46802,阿久根市,11745,11,,,2.0,5.0,1083.7243,0.0923,2.1981,0,1260,0,0,0,0,135,1620,12,68292.0,1.59
39,39428,安芸市,11662,7,,,3.5,5.0,450.9465,0.0387,0.4763,0,340,0,0,0,0,68,680,10,64228.0,0.7
2,02450,野辺地町,11600,4,,,,,553.5466,0.0477,0.763,0,0,0,0,0,0,600,560,13,86420.0,0.64
3,03524,滝沢市,11550,12,,,1.56,4.0,911.2503,0.0789,0.9972,0,297,0,0,0,0,1089,1617,27,125898.0,0.72
47,47801,伊是名村,11508,2,,,,,155.0078,0.0135,0.3765,0,0,0,0,0,0,0,0,3,33440.0,0.46
8,08564,美浦村,11396,6,,,2.0,2.0,842.0922,0.0739,1.5096,0,44,0,0,0,0,792,704,14,37199.0,2.26
40,40801,芦屋町,11388,4,,,,,805.9458,0.0708,0.5854,0,0,0,0,0,0,0,0,8,48244.0,1.67
40,40801,須恵町,11388,4,,,,,1123.2414,0.0986,1.7912,0,0,0,0,0,0,0,1241,10,48244.0,2.33
19,19443,甲斐市,11313,18,,,2.11,3.0,580.1381,0.0513,2.2128,0,1458,0,0,0,27,3564,1026,30,60248.0,0.96
31,31403,江府町,11153,8,,,,,256.0021,0.023,3.2908,0,0,0,0,0,0,0,399,6,76531.0,0.33
10,10525,千代田町,11130,11,,,1.0,1.0,1225.0883,0.1101,5.5587,0,70,0,0,35,0,1610,735,11,78108.0,1.57
39,39428,香南市,11118,8,,,2.8,4.0,524.3013,0.0472,0.9843,0,170,0,0,0,0,170,952,16,64228.0,0.82
9,09411,那珂川町,11100,12,,,1.33,2.0,528.5705,0.0476,1.9991,0,75,0,0,0,0,25,2150,19,144983.0,0.36
8,08564,城里町,10912,8,,,1.89,4.0,823.9961,0.0755,0.8771,0,396,0,0,0,0,2420,2024,17,37199.0,2.22
36,36489,つるぎ町,10800,7,,,,,224.7711,0.0208,0.4565,0,0,0,0,0,0,2928,432,15,72142.0,0.31
21,21604,飛騨市,10794,11,,,1.71,2.0,701.6057,0.065,3.1272,0,588,0,0,0,0,2016,1764,24,217761.0,0.32
37,37406,琴平町,10557,19,,,2.44,11.0,220.7849,0.0209,0.5508,0,969,0,0,0,17,952,714,22,37554.0,0.59
14,14402,松田町,10556,11,,,2.27,7.0,325.2797,0.0308,0.3372,0,4756,0,0,0,58,3248,1276,15,25393.0,1.28
7,07564,石川町,10502,2,,,,,478.5252,0.0456,1.0325,0,0,0,0,0,0,0,649,11,123184.0,0.39
46,46802,西之表市,10440,8,,,1.0,1.0,492.0059,0.0471,1.4756,0,45,0,0,0,0,1980,90,11,68292.0,0.72
3,03524,住田町,10428,6,,,1.0,1.0,278.2668,0.0267,0.3677,0,66,0,0,0,0,3960,429,22,125898.0,0.22
21,21604,山県市,10416,9,,,,,476.0749,0.0457,0.7426,0,0,0,0,0,0,0,1680,15,217761.0,0.22
46,46802,長島町,10395,15,,,1.5,2.0,578.622,0.0557,0.7586,0,270,0,0,0,0,0,2745,8,68292.0,0.85
9,09411,真岡市,10375,10,,,2.0,2.0,1470.3095,0.1417,3.4453,0,25,0,0,0,0,275,2725,27,144983.0,1.01
20,20602,駒ヶ根市,10318,13,,,,,1070.4218,0.1037,1.6788,0,0,0,0,77,0,2002,2387,20,97847.0,1.09
21,21604,瑞穂市,10248,11,,,2.43,8.0,861.2382,0.084,2.8107,0,2352,0,0,0,0,1428,2268,15,217761.0,0.4
40,40801,篠栗町,10220,6,,,3.0,3.0,1257.0336,0.123,2.2764,0,73,0,0,0,0,292,876,12,48244.0,2.61
35,35502,美祢市,10184,7,,,,,296.6615,0.0291,0.5578,0,0,0,0,0,0,5244,608,20,102323.0,0.29
33,33681,勝央町,10168,5,4.0,4.0,1.0,1.0,286.2763,0.0282,0.8215,31,31,0,0,62,0,434,124,6,82853.0,0.35
40,40801,みやこ町,10147,1,,,,,215.2527,0.0212,0.228,0,0,0,0,0,0,2263,657,7,48244.0,0.45
28,28586,多可町,10143,5,,,1.44,2.0,298.6714,0.0294,0.6385,0,441,0,49,0,0,2156,539,8,69755.0,0.43
24,24562,熊野市,10121,9,,,1.09,2.0,290.6671,0.0287,0.6361,0,319,0,0,0,0,1653,899,24,71118.0,0.41
38,38506,東温市,10120,14,,,,,814.3729,0.0805,2.1717,0,0,0,0,0,0,6940,240,14,58369.0,1.4
43,43531,産山村,10094,2,,,,,316.0271,0.0313,0.5136,0,0,0,0,0,0,2156,49,9,68382.0,0.46
26,26465,伊根町,10080,13,2.0,2.0,1.5,2.0,123.9491,0.0123,0.1488,36,72,0,0,0,0,360,1116,7,61640.0,0.2
24,24562,川越町,10063,7,,,2.67,4.0,262.4492,0.0261,1.1054,0,87,0,0,0,0,2552,406,13,71118.0,0.37
2,02450,鰺ヶ沢町,10040,8,,,2.0,2.0,516.609,0.0515,0.5959,0,40,0,0,0,0,40,1400,12,86420.0,0.6
43,43531,小国町,9996,10,,,2.0,2.0,236.3091,0.0236,0.3734,0,98,0,0,0,0,245,2058,8,68382.0,0.35
46,46802,伊佐市,9945,10,,,1.5,2.0,560.1491,0.0563,1.5578,0,90,0,0,0,0,0,1125,9,68292.0,0.82
44,44462,九重町,9864,9,,,1.4,2.0,155.9331,0.0158,0.4577,0,180,0,0,0,0,396,954,27,90314.0,0.17
20,20602,飯綱町,9779,2,15.0,15.0,1.0,1.0,483.9181,0.0495,0.3028,77,77,0,0,0,0,0,1155,6,97847.0,0.49
18,18501,勝山市,9741,7,,,1.64,3.0,771.1989,0.0792,1.6941,0,374,0,0,0,0,51,255,21,87243.0,0.88
37,37406,まんのう町,9724,10,10.0,10.0,1.69,3.0,225.0515,0.0231,0.5119,17,2856,0,0,34,0,68,561,16,37554.0,0.6
6,06461,庄内町,9695,9,,,1.67,2.0,532.5738,0.0549,0.7477,0,105,0,0,0,0,1890,2800,21,131439.0,0.41
20,20602,下條村,9625,4,,,,,445.3414,0.0463,0.6407,0,0,0,0,0,0,0,1309,3,97847.0,0.46
7,07564,塙町,9617,5,,,1.0,1.0,289.0429,0.0301,0.4062,0,59,0,0,0,0,0,118,7,123184.0,0.23
29,29453,高取町,9594,6,,,,,130.2727,0.0136,0.5465,0,0,0,0,0,0,8580,819,9,67238.0,0.19
40,40801,岡垣町,9563,12,,,2.3,5.0,718.0038,0.0751,2.2823,0,1679,0,0,0,0,3942,3796,6,48244.0,1.49
43,43531,山江村,9457,2,,,,,111.3988,0.0118,0.0751,0,0,0,0,0,0,0,0,11,68382.0,0.16
24,24562,菰野町,9454,9,,,2.06,4.0,379.6477,0.0402,0.9445,0,1914,0,0,0,0,464,1276,19,71118.0,0.53
3,03524,金ケ崎町,9372,8,,,,,1675.3741,0.1788,6.9031,0,0,0,0,0,0,1518,594,9,125898.0,1.33
40,40801,粕屋町,9344,8,,,2.59,8.0,2125.8941,0.2275,7.3323,0,1606,0,0,0,0,292,1168,12,48244.0,4.41
34,34545,安芸高田市,9330,13,,,1.53,7.0,482.6343,0.0517,1.1291,0,450,0,0,0,0,5430,540,15,124649.0,0.39
19,19443,南アルプス市,9315,17,,,1.49,2.0,880.1609,0.0945,4.4134,0,1053,0,0,0,0,1755,1215,31,60248.0,1.46
3,03524,葛巻町,9174,5,,,,,359.9404,0.0392,0.469,0,0,0,0,0,0,0,396,10,125898.0,0.29
35,35502,周防大島町,9101,2,,,,,188.4147,0.0207,0.3367,0,0,0,0,0,0,0,247,12,102323.0,0.18
44,44462,杵築市,9036,9,,,,,285.2457,0.0316,0.8448,0,0,0,0,0,0,72,360,18,90314.0,0.32
7,07564,棚倉町,9027,8,,,1.5,2.0,379.0772,0.042,0.5558,0,118,0,0,0,0,59,1711,11,123184.0,0.31
10,10525,嬬恋村,8925,10,,,2.0,3.0,225.8026,0.0253,0.4361,0,140,0,0,0,0,805,805,25,78108.0,0.29
8,08564,河内町,8844,6,,,,,322.793,0.0365,0.6745,0,0,0,0,0,0,0,660,5,37199.0,0.87
40,40801,宇美町,8760,4,,,8.0,8.0,649.5681,0.0742,1.981,0,73,0,0,0,0,2993,438,10,48244.0,1.35
30,30801,九度山町,8711,4,,,,,93.9733,0.0108,0.1772,0,0,0,0,0,0,6138,403,14,102691.0,0.09
30,30801,広川町,8680,10,,,,,213.7988,0.0246,0.2394,0,0,0,0,0,0,1457,589,12,102691.0,0.21
39,39428,仁淀川町,8602,2,,,,,109.8632,0.0128,0.1403,0,0,0,0,0,0,238,170,11,64228.0,0.17
2,02450,新郷村,8600,1,,,,,208.6902,0.0243,0.3255,0,0,0,0,0,0,0,160,6,86420.0,0.24
21,21604,池田町,8526,7,,,,,539.9415,0.0633,1.1454,0,0,0,0,0,0,0,714,6,217761.0,0.25
9,09411,芳賀町,8475,14,,,2.14,3.0,1511.9456,0.1784,6.1751,0,350,0,0,0,25,0,1050,22,144983.0,1.04
24,24562,玉城町,8468,10,,,2.0,2.0,633.5771,0.0748,1.592,0,783,0,0,0,29,29,812,11,71118.0,0.89
10,10525,甘楽町,8365,14,,,1.5,3.0,381.6406,0.0456,1.3828,0,770,0,0,0,0,1575,945,14,78108.0,0.49
39,39428,田野町,8296,11,,,,,209.8967,0.0253,0.2275,0,0,0,0,0,0,34,340,6,64228.0,0.33
46,46802,徳之島町,8235,2,,,,,225.5998,0.0274,0.205,0,0,0,0,0,0,8010,45,4,68292.0,0.33
46,46802,垂水市,8190,4,,,1.0,1.0,192.8971,0.0236,0.3772,0,450,0,0,0,0,6255,945,10,68292.0,0.28
42,42411,平戸市,8148,5,,,,,162.8411,0.02,0.2349,0,0,0,0,0,21,4767,441,17,70742.0,0.23
34,34545,安芸太田町,8040,5,,,1.0,1.0,221.4848,0.0275,1.1076,0,90,0,0,0,0,4590,600,12,124649.0,0.18
10,10525,下仁田町,7770,4,,,,,177.392,0.0228,0.2794,0,0,0,0,0,0,490,595,18,78108.0,0.23
2,02450,鶴田町,7720,8,,,2.0,3.0,385.7082,0.05,1.6952,0,200,0,0,0,40,0,1720,10,86420.0,0.45
20,20602,小海町,7700,8,,,,,269.0355,0.0349,0.1972,0,0,0,0,0,0,462,1078,9,97847.0,0.27
39,39428,安田町,7684,10,,,2.0,2.0,180.522,0.0235,0.4981,0,34,0,0,0,34,2992,102,5,64228.0,0.28
16,16343,小矢部市,7620,9,,,,,350.155,0.046,3.2107,0,0,0,0,0,0,0,360,33,124176.0,0.28
40,40801,田川市,7592,3,,,1.0,1.0,1056.0587,0.1391,2.3402,0,146,0,0,0,0,438,292,9,48244.0,2.19
19,19443,昭和町,7587,15,,,,,509.476,0.0672,3.6275,0,0,0,0,0,0,2754,513,21,60248.0,0.85
6,06461,小国町,7525,7,,,4.0,4.0,663.1072,0.0881,1.3313,0,35,0,0,0,0,0,700,10,131439.0,0.5
44,44462,日出町,7506,13,,,3.0,5.0,373.6878,0.0498,2.2172,0,108,0,0,0,0,126,342,27,90314.0,0.41
3,03524,矢巾町,7458,7,,,,,924.2494,0.1239,2.1285,0,0,0,0,0,33,33,990,18,125898.0,0.73
42,42411,小値賀町,7434,6,,,,,132.2687,0.0178,0.1969,0,0,0,0,0,21,0,63,5,70742.0,0.19
36,36489,板野町,7416,14,,,1.69,4.0,239.5845,0.0323,0.776,0,3600,0,0,0,0,48,912,15,72142.0,0.33
3,03524,雫石町,7392,11,,,1.42,3.0,407.8749,0.0552,0.9628,0,396,0,0,0,0,1188,2046,21,125898.0,0.32
11,11465,松伏町,7344,3,,,,,628.9988,0.0856,0.7552,0,0,0,0,0,0,72,1368,7,57789.0,1.09
43,43531,苓北町,7154,9,,,3.13,4.0,435.9561,0.0609,0.5267,0,392,0,0,0,0,0,1176,4,68382.0,0.64
24,24562,紀北町,7105,6,,,1.0,1.0,163.3449,0.023,0.2521,0,29,0,0,0,0,6467,609,13,71118.0,0.23
30,30801,由良町,7099,7,,,1.5,2.0,115.4671,0.0163,0.1808,0,62,0,0,0,0,186,217,11,102691.0,0.11
31,31403,南部町,6954,8,,,,,279.2452,0.0402,0.8252,0,0,0,0,0,0,57,266,8,76531.0,0.36
13,13808,神津島村,6900,2,,,2.0,2.0,142.481,0.0206,0.1117,0,138,0,0,0,0,0,690,6,22553.0,0.63
40,40801,嘉麻市,6862,7,,,2.0,2.0,1151.4612,0.1678,2.4696,0,146,0,0,0,0,292,1460,12,48244.0,2.39
20,20602,高山村,6853,4,,,,,763.7302,0.1114,1.3151,0,0,0,0,0,0,0,1001,9,97847.0,0.78
20,20602,喬木村,6853,2,,,2.0,2.0,147.2754,0.0215,0.4211,0,77,0,0,0,0,0,1232,2,97847.0,0.15
36,36489,石井町,6840,6,,,,,230.532,0.0337,1.5193,0,0,0,0,0,0,72,1008,21,72142.0,0.32
46,46802,出水市,6795,9,,,1.77,4.0,294.8252,0.0434,0.8746,0,585,0,0,0,0,90,810,12,68292.0,0.43
40,40801,水巻町,6716,5,,,2.75,9.0,464.6001,0.0692,0.5772,0,1752,0,0,0,0,1533,292,7,48244.0,0.96
32,32528,飯南町,6688,9,,,,,220.3611,0.0329,0.4981,0,0,0,0,0,0,342,133,7,73319.0,0.3
2,02450,田舎館村,6640,4,,,2.75,6.0,155.5365,0.0234,0.2636,0,160,0,0,0,0,160,480,11,86420.0,0.18
21,21604,大野町,6594,10,,,1.53,3.0,266.1083,0.0404,0.6598,0,2226,0,0,0,0,420,2142,9,217761.0,0.12
39,39428,中土佐町,6562,8,,,1.0,1.0,129.0551,0.0197,0.203,0,170,0,0,0,0,0,510,4,64228.0,0.2
40,40801,中間市,6497,6,,,,,779.5974,0.12,1.4432,0,0,0,0,0,0,365,730,17,48244.0,1.62
46,46802,大崎町,6435,2,,,,,152.5369,0.0237,0.7687,0,0,0,0,0,0,0,90,8,68292.0,0.22
7,07564,浅川町,6372,3,,,1.0,1.0,405.5584,0.0636,0.4522,0,59,0,0,0,0,0,236,4,123184.0,0.33
33,33681,美咲町,6293,10,15.0,15.0,5.0,5.0,582.0881,0.0925,6.0639,62,62,0,0,31,0,248,930,11,82853.0,0.7
46,46802,さつま町,6210,2,,,,,356.6113,0.0574,3.7209,0,0,0,0,0,0,0,810,6,68292.0,0.52
12,12801,一宮町,6180,4,,,1.0,1.0,65.3293,0.0106,0.1429,0,120,0,0,0,0,240,480,8,36816.0,0.18
20,20602,南牧村,6160,4,3.27,4.5,2.0,2.0,335.4004,0.0544,0.3595,154,77,0,154,231,0,231,693,12,97847.0,0.34
28,28586,神河町,6125,6,,,2.5,6.0,514.4813,0.084,2.843,0,392,0,49,0,0,1274,1176,10,69755.0,0.74
20,20602,大桑村,6006,7,,,,,219.9468,0.0366,0.4396,0,0,0,0,0,0,770,924,12,97847.0,0.22
20,20602,野沢温泉村,5929,4,,,1.5,3.0,224.7937,0.0379,0.5228,0,3234,0,0,0,0,308,462,6,97847.0,0.23
46,46802,宇検村,5760,4,,,,,103.5358,0.018,0.2169,0,0,0,0,0,0,2205,45,6,68292.0,0.15
2,02450,大鰐町,5640,3,,,,,291.5704,0.0517,0.5691,0,0,0,0,0,0,80,520,9,86420.0,0.34
43,43531,長洲町,5537,5,7.33,8.1,,,264.9816,0.0479,0.9831,147,0,0,0,147,0,147,441,5,68382.0,0.39
32,32528,邑南町,5529,11,,,1.0,1.0,195.1389,0.0353,1.7681,0,19,0,0,0,0,38,304,7,73319.0,0.27
24,24562,紀宝町,5336,5,,,,,114.1589,0.0214,0.567,0,0,0,0,0,0,0,696,9,71118.0,0.16
30,30801,古座川町,5332,5,,,1.13,2.0,90.3037,0.0169,0.5542,0,930,0,0,0,0,465,806,18,102691.0,0.09
45,45443,五ヶ瀬町,5330,9,0.0,0.0,1.63,4.0,129.8777,0.0244,0.3968,26,624,0,0,0,0,26,858,20,86802.0,0.15
40,40801,桂川町,5329,7,,,2.0,2.0,279.9257,0.0525,0.5592,0,73,0,0,0,0,73,1533,5,48244.0,0.58
8,08564,境町,5324,11,,,,,1117.1431,0.2098,6.5226,0,0,0,0,0,0,0,1320,14,37199.0,3.0
40,40801,遠賀町,5256,5,,,2.08,5.0,249.6592,0.0475,0.9193,0,2628,0,0,0,0,0,657,9,48244.0,0.52
31,31403,大山町,5206,11,,,2.1,4.0,263.4329,0.0506,0.8851,0,380,0,0,0,0,304,399,12,76531.0,0.34
29,29453,曽爾村,5148,2,,,,,170.5745,0.0331,0.3808,0,0,0,0,0,0,546,117,6,67238.0,0.25
30,30801,上富田町,5115,8,,,2.0,2.0,187.1984,0.0366,0.482,0,31,0,0,0,0,589,372,8,102691.0,0.18
11,11465,神川町,5112,7,,,2.0,2.0,369.8747,0.0724,1.271,0,72,0,0,0,0,0,1944,12,57789.0,0.64
46,46802,枕崎市,5085,10,,,2.0,4.0,762.4093,0.1499,1.1426,0,135,0,0,45,0,225,2430,16,68292.0,1.12
24,24562,多気町,5017,5,5.0,5.0,1.67,2.0,629.6778,0.1255,3.113,29,87,0,0,0,0,0,377,16,71118.0,0.89
25,25443,竜王町,4959,10,,,2.0,2.0,1274.3654,0.257,18.7415,0,19,0,0,0,0,3268,722,13,69305.0,1.84
6,06461,白鷹町,4655,5,,,,,162.0396,0.0348,0.5619,0,0,0,0,0,0,0,910,8,131439.0,0.12
37,37406,綾川町,4522,13,,,1.62,5.0,331.5168,0.0733,3.2054,0,2346,0,0,0,0,731,510,20,37554.0,0.88
36,36489,藍住町,4512,6,,,2.0,3.0,601.805,0.1334,2.801,0,72,0,0,0,0,0,2112,23,72142.0,0.83
7,07564,矢祭町,4484,2,,,,,486.2931,0.1085,0.5461,0,0,0,0,0,0,59,354,8,123184.0,0.39
32,32528,川本町,4446,6,,,2.67,4.0,99.5484,0.0224,0.2378,0,57,0,0,0,0,76,57,4,73319.0,0.14
46,46802,湧水町,4410,6,,,2.0,3.0,156.7139,0.0355,0.4525,0,135,0,0,0,45,360,900,7,68292.0,0.23
39,39428,土佐町,4352,11,,,,,91.1829,0.021,0.234,0,0,0,0,0,0,34,646,10,64228.0,0.14
21,21604,養老町,4284,2,,,1.33,2.0,178.4067,0.0416,0.8596,0,126,0,0,0,0,84,840,13,217761.0,0.08
39,39428,大月町,4284,1,,,,,68.4976,0.016,0.2038,0,0,0,0,0,0,34,0,6,64228.0,0.11
12,12801,御宿町,4260,5,,,1.0,1.0,196.6214,0.0462,0.1679,0,120,0,0,0,0,480,240,8,36816.0,0.53
11,11465,東秩父村,4176,3,,,,,77.5357,0.0186,0.0828,0,0,0,0,0,0,72,648,9,57789.0,0.13
9,09411,塩谷町,4050,5,,,,,268.1683,0.0662,2.1412,0,0,0,0,0,25,25,800,10,144983.0,0.18
31,31403,日南町,3990,6,,,,,159.6937,0.04,1.0599,0,0,0,0,0,0,0,190,6,76531.0,0.21
45,45443,高千穂町,3978,7,,,2.0,2.0,114.5822,0.0288,0.3978,0,26,0,0,0,0,598,312,21,86802.0,0.13
46,46802,知名町,3915,3,,,,,98.1319,0.0251,0.2374,0,0,0,0,0,0,1530,90,3,68292.0,0.14
11,11465,長瀞町,3888,2,,,,,182.2141,0.0469,0.2671,0,0,0,0,0,0,72,504,13,57789.0,0.32
44,44462,豊後大野市,3870,10,,,,,262.327,0.0678,0.8656,0,0,0,0,0,0,72,1584,25,90314.0,0.29
46,46802,喜界町,3870,7,,,4.0,5.0,356.2392,0.0921,2.9423,0,180,0,0,0,0,45,450,6,68292.0,0.52
36,36489,那賀町,3840,6,,,,,128.0228,0.0333,0.577,0,0,0,0,0,0,24,936,17,72142.0,0.18
20,20602,麻績村,3773,2,,,,,77.7416,0.0206,0.1496,0,0,0,0,0,0,1848,77,8,97847.0,0.08
12,12801,白子町,3720,5,,,2.2,3.0,75.2677,0.0202,0.1354,0,300,0,0,0,0,300,60,6,36816.0,0.2
45,45443,木城町,3718,6,,,,,131.2165,0.0353,0.3472,0,0,0,0,0,0,0,832,3,86802.0,0.15
39,39428,馬路村,3706,2,,,,,52.7445,0.0142,0.1086,0,0,0,0,0,0,68,34,5,64228.0,0.08
24,24562,南伊勢町,3654,5,,,,,62.4845,0.0171,0.1705,0,0,0,0,0,0,116,58,5,71118.0,0.09
40,40801,志免町,3650,3,47.65,47.65,,,537.9678,0.1474,2.2873,73,0,0,0,0,0,219,584,10,48244.0,1.12
36,36489,神山町,3624,6,,,2.0,2.0,107.9224,0.0298,0.2749,0,96,0,0,0,0,96,648,13,72142.0,0.15
7,07564,国見町,3599,4,,,2.0,2.0,107.2742,0.0298,0.2668,0,59,0,0,0,0,0,59,7,123184.0,0.09
